Complaint ID,Date,Product,Issue,Complaint,Answer,Explanation,Label,Category
5910739,08/24/22,Debt collection,Threatened to contact someone or share information improperly,"I took out a personal loan with XXXX XXXX, and after I got sick with Covid I couldnt work anymore or pay any of my debts. 
So XXXX XXXX transferred my debt to Capital Link Management, this company calls me 27 times a day or more. 
And last week they called & text : My Father / My Sister / My XXXX XXXX XXXX daughter & My Ex-Husband!!! 
In the text messages they disclosed how much I owe them and they also tried to negotiate down the debt so they could probably pay it off for me. 
This was very embarrassing and Ive been very depressed!! My sister is also mad at me & not talking to me over this!",Yes,"Category 4. The complaint states the complainant ""got sick with Covid,"" which is a specific medical condition.",Yes,2
5838781,2008/4/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"I have been submiting dispute letters to the Credit Bureaus to update and correct the information being reported on my Credit Report. I have been awaintg for their reply and yet they have sent me nothing! I submitted a letter to the 3 Credit Bureaus on XX/XX/2022 to update these suspicious accounts. I think that the Credit Bureaus have not validated these accounts in accordance with FCRA Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ) ( A ), and I will pursue legal action against them. This was already included in my prior COMPLAINT # XXXX, # XXXX, and # XXXX, and I'm including it again. 

1. DPT EDXXXX XXXX Balance Owed : {$2300.00} 2. DPT EDXXXX XXXX Balance Owed : {$10000.00} 3. DPT EDXXXX XXXX Balance Owed : {$5500.00} 4. DPT EDXXXX XXXX Balance Owed : {$3200.00} 5. DPT EDXXXX XXXX Balance Owed : {$5500.00} 6. DPT EDXXXX XXXX Balance Owed : {$10000.00} 7. DPT EDXXXX XXXX Balance Owed : {$4700.00} 8. DPT EDXXXX XXXX Balance Owed : {$4600.00} 9. DPT EDXXXX XXXX Balance Owed : {$10000.00} 10. DPT EDXXXX XXXX Balance Owed : {$1700.00} 11. DPT EDXXXX XXXX Balance Owed : {$4900.00} 12. DPT EDXXXX XXXX Balance Owed : {$5700.00}",No,"The redacted complaint does not contain any of the four types of personal information. The financial account information listed does not fall under basic, physical/personal descriptors, military/veteran information, or medical conditions.",No,
5829004,2008/1/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"When I investigated my credit report, I realized that some of the information was erroneous. The XXXX credit bureaus are required to authenticate these accounts under Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ). ( A ). It is not acceptable to treat these reporting accounts as unconfirmed information without producing proof within the legal time range. Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ). ( A ), please investigate the unverifiable accounts information below : TOYOTA MOTOR CREDIT XXXX and XXXX XXXX XXXX XXXX",Yes,"it still contains personal information.
Category: 1. Basic (names, ages, legal representation)
Explanation: The complaint refers to ""my credit report"" and specific creditors on it, which is personal financial information related to the individual.",No,
5882311,08/16/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"I am appalled by the ability of the Credit Reporting Agencies to keep ignoring a consumer 's request for the correction of the disputed accounts on my Credit Report. Under the FCRA section 609 and 611, the Credit Bureaus are required to verify the information and status of the accounts being reported on my Credit Report. But in my case, the Credit Bureaus have kept reporting the disputed accounts claiming that the information they present is accurate, in which I greatly disagree. I am submitting this complaint to you today to request that the Credit Bureaus provide me copies of documents bearing my signature to verify the status of the disputed accounts. If the Credit Bureaus failed to comply with the condition and continuer the reporting of the disputed accounts, please understand I will seek legal action. I need the following accounts corrected as soon possible : XXXX XXXX XXXX Balance Owed : {$1.00}, XXXXDate Opened : XX/XX/XXXX XXXX XXXX  XXXX Balance Owed : {$0.00} Date Opened : XX/XX/XXXX",No,,No,
5843210,2008/4/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,To many hard inquiries on all three reporting agencies not authorized,No,"The complaint describes an unauthorized credit activity, not any personal information from the specified categories.",No,
5918921,08/27/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"I have written several letters in attempt to have a proper investigation performed on my behalf.I am suffering from XXXX and Iam in a severe financial hardships due to the failure of compliance on the behalf of the 3 credit bureaus.Several inaccurate items are still on my credit report after my investigation. 
In accordance with the Fair Credit Reporting Act everything has to be 100 % accurate on my credit report and under 15 US code 1681e ( b ) and 15 US code1681i ( 5 ) these accounts are in violation of not reporting these accounts accurate.",No,,No,
5833388,2008/3/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"This is not a duplicate nor is this complaint filed by a third party. I am filing this complaint myself. Please see this complaint is processed to the letter of the law. Please take notice of my intent to sue. In previous months, I requested the removal of inaccurate information which another credit reporting agency found to be inaccurate and had removed. Due to your lack of response, or response which I classify as frivolous, you have dishonored FCRA regulations and my request for verification. If you wish to correct this dishonor, I will give you one more chance to correct your errors and update my records. Please update the account, which you have failed to provide proper verification and another bureau has found to be inaccurate. You have 30 days to correct the account listed below : XXXXXXXX XXXX XXXXXXXX Late Date XX/XX/20",Yes,"this redacted complaint still contains personal information.

Category 1: Basic
Explanation: The ""Late Date XX/XX/20"" is still present, which specifies that the complainant had a late payment reported in the year 2020, a detail from their personal financial history.",No,
5890532,08/17/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"In accordance with the Fair Credit Reporting act XXXX  Account # XXXX ( XXXX XXXX XXXXXXXX ), has violated my rights. 

15 U.S.C 1681 section 602 A. States I have the right to privacy.

15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions.",No,This redacted complaint does not contain any of the four types of personal information.,No,
5911201,08/24/22,"Money transfer, virtual currency, or money service",Fraud or scam,"I was scammed {$25000.00} when I made a transfer from my Bank of America online account to a XXXX account on XX/XX/2022 that was supposed to be the final payment on my house. I had emailed the vendor before making the transfer to make sure the account number was still good. 
On my email, I was given a change of bank account number to make the transfer because they said there was an audit on the previous account. So, I went ahead and made the transfer. 

I waited a couple days for my receipt and when I didn't get it, I emailed the vendor the receipt of the transfer. They told me that they did not receive any payment and additionally, they don't know whose name that was on the receipt. 

I immediately made the report as fraud to Bank of America. I have called them many times because I did not hear from them and waited hours on the phone before someone answered. 

I mentioned to them on my last email that I will get "" XXXX XXXX XXXX XXXX XXXX' involved '' and viola!, after waiting 6 months I received an email that I couldn't open and called them and they told me, "" unfortunately, the attempt to recover the funds was not successful. They now consider the inquiry closed. '' So now, I would like to know if XXXX XXXX XXXX XXXX  can help me. This is a lot of money for a poor person like me. I am XXXX 

I told them that all banks are FDIC insured, which of course, they know. I don't think it's fair. A scam is a scam. 

I have all the email trails/feed from my vendor and the banking correspondence. 

Thanks so much in advance. 
I'm looking forward to your help. 

Thanks",Yes,"2. Physical characteristics or personal descriptors.
The complaint describes the complainant as ""a poor person,"" which is a personal descriptor of their financial status.",No,
5872581,08/13/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"I have sent numerous documents to XXXX, Experian, and XXXX and have not received a response. It has been past 30 days!!! When I call to check on each respected document with each bureau I am given the "" run-around ''. I am being told that they have not received the documents and that I should just mail them again. I have since mailed these documents a grand total of 3 times, I am still given the same response, I have verified the address of each bureau and confirmed it with management. I have wasted numerous dollars and demand a grand total sum of {$1000.00} per each transaction and I demand that ALL items listed on each letter be DELETED from my reports.",No,,No,
5856775,2008/8/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"On XX/XX/2022 XXXX PM Equifax issued a national announcement stating that Equifax issued wrong credit scores for millions of consumers. Due to this I am not disputing but demanding that Equifax remove any and all erroneous accounts on my consumer report for the failure of consent and privacy per 15 U.S. Code Subchapter II - FRAUDULENT ACCESS TO FINANCIAL INFORMATION. Additionally, Equifax failed to exercise their grave responsibilities, they were unfair, impartial, and did not respect my right to privacy per 15 U.S. Code 1681a - Definitions ; rules of construction & 15 U.S. Code 1681b - Permissible purposes of consumer reports Lastly, never instructed them to furnish this report or to create this report and never consented to this report in the first place per 15 U.S. Code 1681b ( 2 ) - Permissible purposes of consumer reports",No,,No,
5860436,2008/9/22,Mortgage,Trouble during payment process,"In XX/XX/XXXX, PennyMac sent me an escrow refund which was less than amount actually owed. Upon calling multiple times ( XX/XX/XXXX ), PennyMac ( weeks later ) stated they applied a partial escrow refund to my payoff amount. This was done without my consent. The refund check issued to me was short.",No,,No,
5835582,2008/2/22,Debt collection,Attempts to collect debt not owed,"Under the Fair Credit Reporting Act, 15 U.S.C. 1681g I have the right to demand that you disclose to me all of the documents that you have recorded and retained in your file at the time of this request concerning the accounts that you are reporting in my credit report. 

I am very annoyed and disappointed when I got my credit report just today. I have researched my rights on the internet regarding whats happening on my credit report. I dont know if you are playing games with me because I KNOW MYSELF, I KNOW MY ACCOUNT, I KNOW IF I PAID ON TIME OR NOT, I KNOW IF THIS IS MY ACCOUNT OR THERES SOME ANOMALLY GOING ON HERE. PLEASE Im begging you to investigate what is happening on my credit report. Im listing down all of the information below that is clearly a 100 % inaccuracy on my credit. 

XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX Under 15 U.S. Code 1681e ( b ) and 15 U.S. Code 1681i ( 5 ) this account in violation not reporting 100 % accurate. I want you to conduct an investigation regarding this and if they don't give proof of evidence I want this to be deleted from my credit report.",Yes,"Category: 2. Physical characteristics or personal descriptors.
Explanation: The complaint describes the sender's emotional state (""annoyed and disappointed"") and asserts their self-awareness and diligence regarding their accounts (""I KNOW MYSELF, I KNOW MY ACCOUNT"").",No,
5872693,08/13/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"I am submitting this Complaint regarding the fraudulent information I found on my credit repport. The items I am disputing do not relate to any transactions I have made or authorized. I have reported the theft of my identity to the Federal Trade Commission and have enclosed copies of the Federal Trade Commission 's Identity Theft Report. The items I need deleted are listed in the report. I am a victim of identity theft and did not make the charge nor accounts. I ask that the items be deleted to correct my credit report. I reported the theft of my identity to the Federal Trade Commission and I also have enclosed copies of the Federal Trade Commission 's Identity Theft Report. I offer my testimony herein that I have not authorized or given anyone access to my private and confidential records and certainly not the alleged information showing on my credit report. I have read that the Credit Bureaus are required to remove any account and information that resulted due to identiy theft. In pursuant of the FCRA section 605b I am in need of the removal of the following fraudulent items : XXXX XXXX XXXX XXXX XXXX XXXX  XXXX XXXX, CA XXXX XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX XXXX XXXX XXXX  XXXX XXXX, CA XXXX XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX XXXX XXXX  Inquiry : XXXX. XXXXXXXX XXXX XXXX XXXX XXXX Inquiry : XXXX XXXX, XXXX XXXXXXXX XXXX XXXX XXXX : XXXX XXXX, XXXX XXXX XXXX  Inquiry : XXXX. XXXX, XXXX XXXX XXXX XXXX  Inquiry : XXXX XXXX, XXXX  XXXX XXXX XXXX XXXX : XXXX XXXX, XXXX",No,,No,
5847038,2008/5/22,Debt collection,Attempts to collect debt not owed,"I am disputing the fraudulent 1099 reporting submitted by Select Portfolio Servicing , Inc . I have never done business with this company. I have never received a dime from this company nor {$13000.00}. I have called this company multiple times and sent certified letters requesting clarification to no avail. This is causing me unnecessary stress as now I am facing a debt, I dont owe to the XXXX due to this fraudulent reporting. I need assistance getting this company to clear this fraudulent 1099 reporting to the XXXX",No,,No,
5860295,2008/9/22,Debt collection,Written notification about debt,Midland funding at XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX Has been sending me collection notices in the amount of XXXX the collection has been reported as pasted due balance. I do not know This company.this company does not have a contact with my signature.,No,,No,
5921716,08/26/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"Pursuant to 15 U.S. Code 1681c-2 - Block of information resulting from identity theft ( a ) Block - Except as otherwise provided in this section, a consumer reporting agency shall block the reporting of any information in the file of a consumer that the consumer identifies as information that resulted from an alleged identity theft, not later than 4 business days after the date of receipt by such agency of - ( 1 ) appropriate proof of the Identity of the consumer : ( 2 ) a copy of an identity theft report : ( 3 ) the identification of such information by the consumer; and ( 4 ) a statement by the consumer that the information is not information relating to any transaction by the consumer. I have enclosed the following documents ; ( Copy of my Driver License for proof of identity & a copy of my identity theft report ) In my identity theft report I have identified the fraudulent account and fraudulent inquiry, along with my statement ).",No,,No,
5911852,08/25/22,"Money transfer, virtual currency, or money service",Other transaction problem,"Removed {$87000.00} from my Roth IRA at XXXX XXXX without my knowledge, consent or authorization.",No,,No,
5838113,2008/3/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"in accordance with the Fair Credit act XXXX XXXX XXXX Account # ( XXXX ) 15 U.S.C 1681 section 602 A. States i have the right to privacy. 

15 U.S.C 1681 section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions.",Yes,"it does.
Category: 1. Basic
Explanation: The complaint explicitly references ""Account #"", which is a type of basic personal identifying information.",No,
5852888,2008/7/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,These accounts in my credit file are from unauthorized use of my credit report. I did not authorize these accounts to be taken out in my name nor do they relate to anything I did. I'm unaware of any of this.,No,,No,
5931289,08/31/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"This is XXXX XXXX submitting yet another CFPB complaint to request to the Credit Bureaus to properly investigate and correct the dispute account from my Credit Report. The Credit Reporting Agencies continued to report this account as late and claimed that the account is verified but I did not receive any proof of verification or any document for them to claim that the account is investigated and verified. If the Credit Bureaus ' investigation is really conducted at all, they should have sent me any document as proof of verification! Once again, I AM NOT LATE IN PAYING WITH THIS ACCOUNT! I do not believe I am late on the dates this account reports. Also, I have been keeping my own record of payment and the data this account reports do not match with what I have. The 3 credit bureaus must validate these accounts in line with Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ) ( A ). It is not authorized to fail to validate these reporting accounts as unverified information without providing any proof within the period allowed by law. I am urging the Credit Bureaus to please CONDUCT ANOTHER INVESTIGATION AND UPDATE THE PAYMENT STATUS OF THIS ACCOUNT! 

XXXX XXXX Balance Owed : {$410.00} Date Opened : XX/XX/2020",No,"The redacted complaint does not contain any of the four types of personal information because the actual names have been replaced with ""XXXX XXXX,"" thus removing the specific basic personal information.",No,
5861059,2008/9/22,Debt collection,Written notification about debt,Jefferson capital system llc XXXX # XXXX XXXX XXXX XXXX XXXX XXXX XXXX Has been sending me collection has been reported as pasted due balance. I do not know This company.this company does not have a contact with my signature.,No,,No,
5881842,08/16/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"This is not a duplicate nor is this complaint filed by a third party. I am filing this complaint myself. Please see this complaint is processed to the letter of the law. Regardless of the multiple written requests, the unverified accounts listed below are still reporting on my credit report in violation of federal law. The Transunion Credit Bureau has failed to comply with the Fair Credit Reporting Act, 15 USC sections 1681i within the time declared by law and continued reporting of unconfirmed accounts which now, given all my attempts to address it directly with the creditor, as willful negligence and non-compliance with federal statutes. Please update the following accounts completely from my Credit Report : XXXX, XXXX. XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX",No,,No,
5926278,08/30/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"I was reviewing my credit reports and found several violations in accordance with the Fair Credit Reporting the following accounts such as XXXX XXXX XXXX XXXX # XXXX, U.S. Bankruptcy XXXX XXXX  # XXXX, XXXX XXXX XXXX  # XXXX, XXXX XXXX XXXX # XXXX, XXXX XXXX XXXX # XXXX, and XXXX XXXX XXXX # XXXX has violated my rights. 

15 U.S.C 1681 section 602 A. the law States that I have the right to privacy. 15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions I am certain I did not provide anyone with my written consent!",No,,No,
5861184,2008/9/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"XXXX, experian and XXXX all are reporting and unfair discriminatory credit scores very low... there are no collections and no late payments ... my credit score continues to decrease instead of increase and I am also be denied credit",Yes,"Category 2 (Physical characteristics or personal descriptors).

The complaint states ""unfair discriminatory credit scores,"" implying that the individual possesses characteristics that are the basis for this discrimination, which is a personal descriptor of their experience.",No,
5865161,2008/11/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"When I reviewed my credit report, I discovered that some of the information was erroneous. The XXXX credit bureaus must validate this account in line with Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ) ( A ). It is not authorized to fail to validate this reporting account as unverified information without providing any proof within the period allowed by law. This is not a duplicate nor is this complaint being filed by a third party, I am filing this complaint myself. Please see this complaint is processed to the letter of the law. 
The account need to investigate and correct from erroneous reporting in my file are listed on my credit report : XXXX, XXXX. XXXX",No,,No,
5830002,2008/1/22,"Money transfer, virtual currency, or money service",Fraud or scam,"On XX/XX/XXXX I saw a XXXX post from a verified user offering a XXXX for sale with money going to charity. 
The user and I exchanged messages and I then sent {$540.00} to them from my Bank Of America account using XXXX. 
Later that day I saw on the same users XXXX account that their XXXX had been hacked and everyone had been scammed. 
I immediately called Bank Of America by phone and the agent transferred me to speak with someone from XXXX. 
The person from XXXX said that there was a 50/50 chance that I would get my money back, but I probably wouldn't. And even if I did it would take about 4 months. 
I then used XXXX site to file a complaint with the FBI. And I then contacted XXXX, but as of now, I have not received a reply. 
Today, XX/XX/XXXX, I went to speak to Bank Of America in person and as soon as I said "" XXXX '' the person shook their head no and said there was no protection for me and that they don't even recommend using XXXX at all. To me, that was odd considering Bank Of America promotes the use of XXXX. 

So now I'm stuck. I used XXXX to send money to a person they said was verified, using the XXXX service which my bank encourages me to use, and now nobody wants to help me. It's as if the scammers have all the protection and I have none.",No,,No,
5885684,08/16/22,Checking or savings account,Problem with a lender or other company charging your account,"On XX/XX/XXXX {$870.00} was taken out of my checking account by Wells Fargo without just cause. It was charged by XXXX XXXX in XXXX XXXX, CA I was not there nor did they have Authorization. It took a while of yelling at them for them to put it back, but they did. They tried to blame it on computer system issues. 
After that, WF took the money out again last month, blaming it on length of charges taking to settle. No such thing happens like this. I also noticed that they had my debit card number, it's Defenitely fraud. 
I've argued with the bank repeatedly, it shows just how crooked this bank is. 
They also filed a claim but that's also fraud because they did it as if I filed it ... ... they lied about giving me the claim number, seems pretty screwy. I've contacted this place also but they won't return the money. 
I've suffered th e loss of my fiance, had XXXX XXXX, etc ... ... this bank should be shut down, it's a disgrace!!! 
I'm reaching out to you guys so I can recover some of this money, please I really need the help!!! 
THANK YOU!! 
XXXX XXXX. 
I can provide bank statements",Yes,"It belongs to category 2 (Physical characteristics or personal descriptors) because the complaint states ""I've suffered th e loss of my fiance,"" which describes a personal circumstance/relationship status.",No,
5881455,08/15/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"On XX/XX/XXXX, I requested a copy of the credit report from XXXX. I received the copy, Report XXXX. XXXX. 

The credit report has the following HUGE error - The social security number is not mine. 
The following additional errors as also present - 1 ) One of the names is not mine. Most of the names are variations of my name, and are accurate. and 2 ) The name of my curent employer is missing, and one of the past employers is wrong. 

I attempted to reach Experian at the telephone number they provided and also to create a report on their website. I was unable to get connected. Made serveral attempts. The Experian telephone number hung up on me three times, and I never got to a real person. 

Out of fear that the incorrect SSN could be evidence of or lead to identify theft, I called CFPB to help get Experian 's attention.",No,,No,
5926246,08/30/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"I was reviewing my credit reports and found several violations in accordance with the Fair Credit Reporting the following accounts such as XXXX XXXX XXXX XXXX # XXXX, XXXX Bankruptcy XXXX Dock # XXXX, XXXX XXXX XXXX XXXX  XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX XXXX # XXXX, and XXXX XXXX XXXX # XXXX has violated my rights. 

15 U.S.C 1681 section 602 A. the law States that I have the right to privacy. 15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions I am certain I did not provide anyone with my written consent!",No,,No,
5891513,08/19/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"Upon investigating my credit report, I realized that some of the information was erroneous. The Experian and XXXX credit bureaus are required to authenticate this account under Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ). ( A ). This is not a duplicate nor is this complaint being filed by a third party, I am filing this complaint myself. Please see this complaint is processed to the letter of the law. It is not acceptable to treat this reporting account as unconfirmed information without producing proof within the legal time range. Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ). ( A ), please investigate the unverifiable item/account/information below : XXXX XXXX XXXX Date Opened : XX/XX/2013 Balance : {$85.00}",No,"The redacted complaint does not contain any of the four specified types of personal information, as the remaining details are an account opening date and a balance, neither of which fall under basic personal info (like names/ages), physical characteristics, military info, or medical conditions.",No,
5916650,08/25/22,Credit card or prepaid card,"Other features, terms, or problems","Re : CareCredit/Synchrony Bank with Card Security program. 

Opened account in XXXX to help pay for XXXX XXXXXXXX and paid off in a few months. Used periodically since to pay for personal and pet care services, and typically paid off in a few months. At some point must have agreed to their debt protection program through Card Security. Flash forward to XXXX. Husband gets $ XXXXXXXX XXXX work. Reminded of terms that include zero interest for at least 12 months. Autopay in place. Defer making larger payments a few months given zero interest. Logon after 4-5 months to make larger payment, see that almost half of my ~ XXXX XXXX monthly payments have been going to this program. So zero interest offer is useless as a savings to me if I have to pay this while any balance. I have requested program be cancelled and will verify gets done.",Yes,"this redacted complaint still contains personal information.

**Category:** 2. Physical characteristics or personal descriptors
**Explanation:** The mention of ""Husband"" reveals the complainant's marital status, which is a personal descriptor.",No,
5869028,2008/11/22,Mortgage,Trouble during payment process,"After paying mortgage insurance premiums for 6 months on my mortgage loan, I contacted United Wholesale Mortgage on XX/XX/21 and asked them to remove the mortgage insurance. The purchase price for my home was $ XXXX. The home, at the time, was worth $ XXXX $ XXXX. I provided my mortgage statement, an XXXX, and showed that I could make the payments for 6 months. UWM refused to remove the mortgage insurance on XX/XX/21. They said that I needed to prove that I had done enough work to the house to merit what was already plain as day : that the LTV  should not be based on the purchase price. I should mention that the XXXX that I provided was obtained directly from their website. OR that I needed to wait to "" season '' my home 2 years before they would consider *charging me for an appraisal* in order to get my PMI removed OR I could pay {$36000.00} off on my loan to get the fraudulent LTV adjusted XXXX 
The point of mortgage insurance, I thought, was to protect the lender from losing money on the home if I failed to make payments. I proved beyond a shadow of a doubt that in the event that my mortgage foreclosed, UWM would *profit*. I wrote back to them on XX/XX/21 stating again that the equity in the home more than covered any risk involved. UWM wrote me back on XX/XX/21 stating that "" We must adhere to investor guidelines as it relates to the removal of PMI. '' UWM also completely botched up my escrow account, first telling me I had an overage and sending me a check for the excess, then raising my mortgage by almost {$500.00} per month after they realized that they do not know how to do math or properly account for property taxes. California property taxes are always reassessed when a person purchases a home. The property tax rate is based on a percentage of the assessed value ( which, by the way, is assessed at over $ XXXX so, again, the PMI is unnecessary ). Yet UWM completely failed to account for this ( obvious ) fact and set up my escrow account with the previous owners ' property tax bill.",No,,No,
5848357,2008/5/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"I HAVE NOT BEEN ABLE TO VIEW MY TRANSUNION CREDIT REPORT FOR A FEW YEARS DUE TO A FRAUD ALERT GLITCH ON TRANSUNIONS SIDE, I WAS FINALLY ABLE TO VIEW IT TODAY ONLY TO SEE THESE INQUIRIES THAT ARE NOT MINE! THESE ARE NOT MY INQUIRIES, I HAVE NO KNOWLEDGE OF THEM REMOVE THEM : XXXX : XX/XX/XXXX XXXX XXXX : XX/XX/XXXX XXXX XXXX XXXX  : XX/XX/XXXX XXXX XXXX : XX/XX/XXXX XXXX  XXXX XXXX  : XX/XX/XXXX XXXX XXXX ( all dates as follows ) ( XX/XX/XXXX, XX/XX/XXXX, XX/XX/XXXX, XX/XX/XXXX, XX/XX/XXXX, ) XXXX XXXX : XX/XX/XXXX, XX/XX/XXXX XXXX  XXXX : XX/XX/XXXX XXXX : XX/XX/XXXX XXXX : XX/XX/XXXX, XX/XX/XXXX XXXX XXXX XXXX XXXX : XX/XX/XXXX",No,This redacted complaint does not contain any of the four types of personal information.,No,
5877205,08/15/22,Debt collection,Written notification about debt,I sent a debt validation request to Portfolio Recovery on XX/XX/2022. Portfolio Recovery responded but did not provide sufficient information to adequately validate the debt in question. This is a violation of my rights under the FDCPA. This account needs to be deleted immediately.,No,The complaint does not contain any of the four types of personal information.,No,
5926591,08/30/22,Mortgage,Improper use of your report,Adverse action denying credit my credit score is XXXX You need to take this off my credit completely this is negative information I sustained my good credit over the years by paying my bills not by creditors writing bogus stuff,No,"The complaint does not contain any of the four types of personal information. The redacted information (""XXXX"") is a credit score, and the remaining text refers to financial history, neither of which falls into the given categories.",No,
5870033,2008/12/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"It has been a battle going through this and I am submitting this CFPB complaint to delete the following fraudulent information from my file. The items I need deleted are listed in the report. I am a victim of identity theft and did not make the charge nor accounts. I ask that the items be deleted to correct my credit report. I reported the theft of my identity to the Federal Trade Commission and I also have enclosed copies of the Federal Trade Commission 's Identity Theft Report. I offer my testimony herein that I have not authorized or given anyone access to my private and confidential records and certainly not the alleged information showing on my credit report. I have read that the Credit Bureaus are required to remove any account and information that resulted to identity theft. By submitting this complaint, I am looking forward for the removal of the disputed items completely from my Credit Report : XXXX XXXX XXXX, XXXX, XXXX XXXX, XXXX, XXXX XXXX, XXXX, XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX XXXX XXXXXXXX XXXX XXXX  XXXX, CA XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX XXXX XXXX XXXX XXXX, CA XXXX XXXX XXXX XXXX XXXX XXXX Balance {$6400.00} XXXX XXXX XXXXXXXX Balance - Date opened XX/XX/2015 2015",No,,No,
